Sample,Study,Site,Country,Lat,Long,Year,ENA,All samples same individual,Population,% callable,QC pass,Exclusion reason,Is returning traveller
PV0253-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR175494,PV0253-C,ESEA,79.48,FALSE,Mixed_species,FALSE
PV0254-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR180092,PV0254-C,ESEA,90.06,TRUE,Analysis_set,FALSE
PV0255-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR171580,PV0255-C,ESEA,10.66,FALSE,Less_than_50pc_callable,FALSE
PV0256-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR171583,PV0256-C,ESEA,90.25,TRUE,Analysis_set,FALSE
PV0257-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR180083,PV0257-C,ESEA,89.99,TRUE,Analysis_set,FALSE
PV0258-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR175500,PV0258-C,ESEA,88.58,TRUE,Analysis_set,FALSE
PV0259-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR180082,PV0259-C,ESEA,89.66,TRUE,Analysis_set,FALSE
PV0261-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR171581,PV0261-C,ESEA,90.11,TRUE,Analysis_set,FALSE
PV0262-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR180095,PV0262-C,ESEA,88.36,TRUE,Analysis_set,FALSE
PV0263-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR180088,PV0263-C,ESEA,90.48,TRUE,Analysis_set,FALSE
PV0264-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR180079,PV0264-C,ESEA,90.34,TRUE,Analysis_set,FALSE
PV0265-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR171582,PV0265-C,ESEA,88.54,TRUE,Analysis_set,FALSE
PV0266-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR180061,PV0266-C,ESEA,89.52,TRUE,Analysis_set,FALSE
PV0267-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR180087,PV0267-C,ESEA,89.7,TRUE,Analysis_set,FALSE
PV0268-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR171577,PV0268-C,ESEA,90.44,TRUE,Analysis_set,FALSE
PV0269-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR180074,PV0269-C,ESEA,89.56,TRUE,Analysis_set,FALSE
PV0270-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR180075,PV0270-C,ESEA,89.39,TRUE,Analysis_set,FALSE
PV0271-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR180072,PV0271-C,ESEA,89.79,TRUE,Analysis_set,FALSE
PV0272-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR180062,PV0272-C,ESEA,88.96,TRUE,Analysis_set,FALSE
PV0273-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR171574,PV0273-C,ESEA,89.96,TRUE,Analysis_set,FALSE
PV0274-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR180071,PV0274-C,ESEA,89.88,TRUE,Analysis_set,FALSE
PV0276-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR175496,PV0276-C,ESEA,90.5,TRUE,Analysis_set,FALSE
PV0277-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR171579,PV0277-C,ESEA,89.84,TRUE,Analysis_set,FALSE
PV0278-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR171571,PV0278-C,ESEA,89.08,TRUE,Analysis_set,FALSE
PV0279-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR180065,PV0279-C,ESEA,90.15,TRUE,Analysis_set,FALSE
PV0280-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR180089,PV0280-C,ESEA,86.62,TRUE,Analysis_set,FALSE
PV0281-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR180070,PV0281-C,ESEA,90.59,TRUE,Analysis_set,FALSE
PV0282-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR180063,PV0282-C,ESEA,85.02,TRUE,Analysis_set,FALSE
PV0283-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR175505,PV0283-C,ESEA,89.43,TRUE,Analysis_set,FALSE
PV0284-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR175493,PV0284-C,ESEA,89.18,TRUE,Analysis_set,FALSE
PV0285-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR171572,PV0285-C,ESEA,89.69,TRUE,Analysis_set,FALSE
PV0286-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR175503,PV0286-C,ESEA,80.9,TRUE,Analysis_set,FALSE
PV0287-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR171573,PV0287-C,ESEA,84.87,TRUE,Analysis_set,FALSE
PV0288-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR171570,PV0288-C,ESEA,87.91,TRUE,Analysis_set,FALSE
PV0289-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR180085,PV0289-C,ESEA,89.94,TRUE,Analysis_set,FALSE
PV0290-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR337570,PV0290-C,ESEA,86.06,TRUE,Analysis_set,FALSE
PV0291-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR180091,PV0291-C,ESEA,89.63,TRUE,Analysis_set,FALSE
PV0292-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR180084,PV0292-C,ESEA,89.08,TRUE,Analysis_set,FALSE
PV0293-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR175501,PV0293-C,ESEA,90.14,TRUE,Analysis_set,FALSE
PV0294-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR180073,PV0294-C,ESEA,90.64,TRUE,Analysis_set,FALSE
PV0295-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR171569,PV0295-C,ESEA,88.09,TRUE,Analysis_set,FALSE
PV0296-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR180052,PV0296-C,ESEA,87.62,TRUE,Analysis_set,FALSE
PV0297-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR180060,PV0297-C,ESEA,82.77,TRUE,Analysis_set,FALSE
PV0298-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR171568,PV0298-C,ESEA,90.18,TRUE,Analysis_set,FALSE
PV0299-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR180069,PV0299-C,ESEA,89.95,TRUE,Analysis_set,FALSE
PV0300-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR175491,PV0300-C,ESEA,88.8,TRUE,Analysis_set,FALSE
PV0301-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR164737,PV0301-C,ESEA,90.39,TRUE,Analysis_set,FALSE
PV0302-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR216643,PV0302-C,ESEA,89.66,TRUE,Analysis_set,FALSE
PV0303-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR216523,PV0303-C,ESEA,90.67,TRUE,Analysis_set,FALSE
PV0304-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR216543,PV0304-C,ESEA,90.33,TRUE,Analysis_set,FALSE
PV0305-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR216524,PV0305-C,ESEA,90.34,TRUE,Analysis_set,FALSE
PV0306-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR216525,PV0306-C,ESEA,90.23,TRUE,Analysis_set,FALSE
PV0308-Cx,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR404179,PV0308-Cx,ESEA,87.39,TRUE,Analysis_set,FALSE
PV0309-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR216526,PV0309-C,ESEA,90.33,TRUE,Analysis_set,FALSE
PV0310-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR221512,PV0310-C,ESEA,90.38,TRUE,Analysis_set,FALSE
PV0311-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2012,ERR216544,PV0311-C,ESEA,90.5,TRUE,Analysis_set,FALSE
PV0312-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2012,ERR216545,PV0312-C,ESEA,90.15,TRUE,Analysis_set,FALSE
PV0313-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2012,ERR221513,PV0313-C,ESEA,90.19,TRUE,Analysis_set,FALSE
PV0314-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2012,ERR221514,PV0314-C,ESEA,90.24,TRUE,Analysis_set,FALSE
PV0315-Cx,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2012,ERR404180,PV0315-Cx,ESEA,88.57,TRUE,Analysis_set,FALSE
PV0317-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2012,ERR221515,PV0317-C,ESEA,89.79,TRUE,Analysis_set,FALSE
PV0318-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2012,ERR216546,PV0318-C,ESEA,90.13,TRUE,Analysis_set,FALSE
PV0319-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2012,ERR221516,PV0319-C,ESEA,90.13,TRUE,Analysis_set,FALSE
PV0320-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2012,ERR221517,PV0320-C,ESEA,89.97,TRUE,Analysis_set,FALSE
PV0321-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2012,ERR221518,PV0321-C,ESEA,90.17,TRUE,Analysis_set,FALSE
PV0322-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2012,ERR221519,PV0322-C,ESEA,90.03,TRUE,Analysis_set,FALSE
PV0323-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2012,ERR221520,PV0323-C,ESEA,90.62,TRUE,Analysis_set,FALSE
PV0324-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2012,ERR221521,PV0324-C,ESEA,90.04,TRUE,Analysis_set,FALSE
PV0325-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2012,ERR221522,PV0325-C,ESEA,90.3,TRUE,Analysis_set,FALSE
PV0326-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2012,ERR221523,PV0326-C,ESEA,90.29,TRUE,Analysis_set,FALSE
PV0327-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2012,ERR216527,PV0327-C,ESEA,86.66,FALSE,Mixed_species,FALSE
PV0328-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2012,ERR216547,PV0328-C,ESEA,90.36,TRUE,Analysis_set,FALSE
PV0329-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2012,ERR216528,PV0329-C,ESEA,89.95,TRUE,Analysis_set,FALSE
PV0330-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2012,ERR216548,PV0330-C,ESEA,90.19,TRUE,Analysis_set,FALSE
PV0331-Cx,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2012,ERR404181,PV0331-Cx,ESEA,87.29,TRUE,Analysis_set,FALSE
PV0332-Cx,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2012,ERR404178,PV0332-Cx,ESEA,19.75,FALSE,Less_than_50pc_callable,FALSE
PV0333-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2012,ERR216549,PV0333-C,ESEA,90.32,TRUE,Analysis_set,FALSE
PV0335-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2012,ERR216529,PV0335-C,ESEA,90.35,TRUE,Analysis_set,FALSE
PV0336-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2012,ERR216550,PV0336-C,ESEA,90.39,TRUE,Analysis_set,FALSE
PV0337-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR426081,PV0337-C,ESEA,82.87,TRUE,Analysis_set,FALSE
PV0338-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR404239,PV0338-C,ESEA,89.58,TRUE,Analysis_set,FALSE
PV0339-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR404259,PV0339-C,ESEA,84.34,TRUE,Analysis_set,FALSE
PV0340-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR426011,PV0340-C,ESEA,87.16,TRUE,Analysis_set,FALSE
PV0343-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR426012,PV0343-C,ESEA,89.42,TRUE,Analysis_set,FALSE
PV0344-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR404224,PV0344-C,ESEA,76.24,TRUE,Analysis_set,FALSE
PV0345-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR426013,PV0345-C,ESEA,88.42,TRUE,Analysis_set,FALSE
PV0347-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2011,ERR426120,PV0347-C,ESEA,90.05,TRUE,Analysis_set,FALSE
PV0355-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2012,ERR426029,PV0355-C,ESEA,89.38,TRUE,Analysis_set,FALSE
PV0358-C,1052-PF-TRAC-WHITE,Binh Phuoc,Viet Nam,11.7184,106.832469,2012,ERR426030,PV0358-C,ESEA,88.87,TRUE,Analysis_set,FALSE
PW0001-C,1023-PF-CO-ECHEVERRI-GARCIA,Guapi,Colombia,2.543,-77.8435,2011,ERR042228,PW0001-C,SAM,89.15,TRUE,Analysis_set,FALSE
PW0002-C,1023-PF-CO-ECHEVERRI-GARCIA,Tumaco,Colombia,1.5813,-78.6155,2011,ERR039930,PW0002-C,SAM,89.11,TRUE,Analysis_set,FALSE
PW0003-C,1023-PF-CO-ECHEVERRI-GARCIA,Buenaventura,Colombia,3.639,-77.0888,2011,ERR042227,PW0003-C,SAM,89.08,TRUE,Analysis_set,FALSE
PW0004-C,1023-PF-CO-ECHEVERRI-GARCIA,Tumaco,Colombia,1.5813,-78.6155,2011,ERR042226,PW0004-C,SAM,87.43,TRUE,Analysis_set,FALSE
PW0005-C,1023-PF-CO-ECHEVERRI-GARCIA,Tumaco,Colombia,1.5813,-78.6155,2011,ERR042229,PW0005-C,SAM,88.87,TRUE,Analysis_set,FALSE
PW0006-C,1023-PF-CO-ECHEVERRI-GARCIA,Tumaco,Colombia,1.5813,-78.6155,2011,ERR042230,PW0006-C,SAM,89.46,TRUE,Analysis_set,FALSE
PW0007-C,1023-PF-CO-ECHEVERRI-GARCIA,Tumaco,Colombia,1.5813,-78.6155,2011,ERR042222,PW0007-C,SAM,88.91,TRUE,Analysis_set,FALSE
PW0008-C,1023-PF-CO-ECHEVERRI-GARCIA,Quibdo,Colombia,5.69541,-76.64141,2011,ERR039903,PW0008-C,SAM,88.9,TRUE,Analysis_set,FALSE
PW0009-C,1023-PF-CO-ECHEVERRI-GARCIA,Quibdo,Colombia,5.69541,-76.64141,2011,ERR039986,PW0009-C,SAM,88.56,TRUE,Analysis_set,FALSE
PW0010-CW,1023-PF-CO-ECHEVERRI-GARCIA,Buenaventura,Colombia,3.639,-77.0888,2011,ERR042679,PW0010-CW,SAM,88.84,TRUE,Analysis_set,FALSE
PW0011-C,1023-PF-CO-ECHEVERRI-GARCIA,Lab,Lab,0,0,Lab,ERR042225,PW0011-C,Lab,87.66,FALSE,Suspected_lab_strain,FALSE
PW0012-C,1023-PF-CO-ECHEVERRI-GARCIA,Quibdo,Colombia,5.69541,-76.64141,2011,ERR042224,PW0012-C,SAM,87.37,TRUE,Analysis_set,FALSE
PW0013-C,1023-PF-CO-ECHEVERRI-GARCIA,Guapi,Colombia,2.543,-77.8435,2011,ERR042231,PW0013-C,SAM,89.5,TRUE,Analysis_set,FALSE
PW0014-C,1023-PF-CO-ECHEVERRI-GARCIA,Guapi,Colombia,2.543,-77.8435,2011,ERR042233,PW0014-C,SAM,88.79,TRUE,Analysis_set,FALSE
PW0015-C,1023-PF-CO-ECHEVERRI-GARCIA,Guapi,Colombia,2.543,-77.8435,2011,ERR042232,PW0015-C,SAM,89.33,TRUE,Analysis_set,FALSE
PW0016-C,1023-PF-CO-ECHEVERRI-GARCIA,Tumaco,Colombia,1.5813,-78.6155,2011,ERR039988,PW0016-C,SAM,88.82,TRUE,Analysis_set,FALSE
PW0017-C,1023-PF-CO-ECHEVERRI-GARCIA,Buenaventura,Colombia,3.639,-77.0888,2011,ERR042223,PW0017-C,SAM,85.32,TRUE,Analysis_set,FALSE
PZ0001-CW,1024-PF-UG-BOUSEMA,Apac,Uganda,1.873254,32.548756,2010,ERR063571,PZ0001-CW,EAF,90.11,TRUE,Analysis_set,FALSE
PZ0002-CW,1024-PF-UG-BOUSEMA,Apac,Uganda,1.873254,32.548756,2010,ERR063572,PZ0002-CW,EAF,90.5,TRUE,Analysis_set,FALSE
PZ0003-CW,1024-PF-UG-BOUSEMA,Apac,Uganda,1.873254,32.548756,2010,ERR063573,PZ0003-CW,EAF,90.51,TRUE,Analysis_set,FALSE
PZ0004-CW,1024-PF-UG-BOUSEMA,Apac,Uganda,1.873254,32.548756,2010,ERR063574,PZ0004-CW,EAF,90.27,TRUE,Analysis_set,FALSE
PZ0005-C,1024-PF-UG-BOUSEMA,Apac,Uganda,1.873254,32.548756,2010,ERR216467,"PZ0005-C,PZ0005-CW",EAF,91.09,TRUE,Analysis_set,FALSE
PZ0005-CW,1024-PF-UG-BOUSEMA,Apac,Uganda,1.873254,32.548756,2010,ERR063575,"PZ0005-C,PZ0005-CW",EAF,90.61,FALSE,Lower_covered_duplicate,FALSE
PZ0006-CW,1024-PF-UG-BOUSEMA,Apac,Uganda,1.873254,32.548756,2010,ERR063576,PZ0006-CW,EAF,90.22,TRUE,Analysis_set,FALSE
PZ0007-C,1024-PF-UG-BOUSEMA,Apac,Uganda,1.873254,32.548756,2010,ERR063577,PZ0007-C,EAF,89.92,TRUE,Analysis_set,FALSE
PZ0008-CW,1024-PF-UG-BOUSEMA,Apac,Uganda,1.873254,32.548756,2010,ERR063578,PZ0008-CW,EAF,89.9,TRUE,Analysis_set,FALSE
PZ0009-CW,1024-PF-UG-BOUSEMA,Apac,Uganda,1.873254,32.548756,2010,ERR063579,PZ0009-CW,EAF,91.12,TRUE,Analysis_set,FALSE
PZ0010-CW,1024-PF-UG-BOUSEMA,Apac,Uganda,1.873254,32.548756,2010,ERR063580,PZ0010-CW,EAF,89.97,TRUE,Analysis_set,FALSE
PZ0011-CW,1024-PF-UG-BOUSEMA,Apac,Uganda,1.873254,32.548756,2010,ERR063581,PZ0011-CW,EAF,90.76,TRUE,Analysis_set,FALSE
PZ0012-C,1024-PF-UG-BOUSEMA,Apac,Uganda,1.873254,32.548756,2010,ERR063582,PZ0012-C,EAF,1.92,FALSE,Less_than_50pc_callable,FALSE
PZ0015-C,1024-PF-UG-BOUSEMA,Apac,Uganda,1.873254,32.548756,2010,ERR216476,PZ0015-C,EAF,84.67,TRUE,Analysis_set,FALSE
QC0111-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126439,QC0111-C,WSEA,89.88,TRUE,Analysis_set,FALSE
QC0112-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126487,QC0112-C,WSEA,90.16,TRUE,Analysis_set,FALSE
QC0113-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126440,QC0113-C,WSEA,90.15,TRUE,Analysis_set,FALSE
QC0114-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126511,QC0114-C,WSEA,90.28,TRUE,Analysis_set,FALSE
QC0115-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126463,QC0115-C,WSEA,90.14,TRUE,Analysis_set,FALSE
QC0116-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126499,"QC0116-C,QC0117-C",WSEA,90.66,TRUE,Analysis_set,FALSE
QC0117-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126512,"QC0116-C,QC0117-C",WSEA,0.22,FALSE,Lower_covered_duplicate,FALSE
QC0118-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126441,QC0118-C,WSEA,90.52,TRUE,Analysis_set,FALSE
QC0119-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126500,QC0119-C,WSEA,90.28,TRUE,Analysis_set,FALSE
QC0120-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126501,QC0120-C,WSEA,90.25,TRUE,Analysis_set,FALSE
QC0121-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126502,QC0121-C,WSEA,90.06,TRUE,Analysis_set,FALSE
QC0122-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126475,QC0122-C,WSEA,90.33,TRUE,Analysis_set,FALSE
QC0123-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126503,QC0123-C,WSEA,90.39,TRUE,Analysis_set,FALSE
QC0125-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126523,QC0125-C,WSEA,90.48,TRUE,Analysis_set,FALSE
QC0126-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126513,QC0126-C,WSEA,90.36,TRUE,Analysis_set,FALSE
QC0127-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126415,QC0127-C,WSEA,90.37,TRUE,Analysis_set,FALSE
QC0128-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126488,QC0128-C,WSEA,90.21,TRUE,Analysis_set,FALSE
QC0129-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126560,QC0129-C,WSEA,90.09,TRUE,Analysis_set,FALSE
QC0130-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126547,QC0130-C,WSEA,90.02,TRUE,Analysis_set,FALSE
QC0131-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126504,QC0131-C,WSEA,90.15,TRUE,Analysis_set,FALSE
QC0132-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126427,QC0132-C,WSEA,90.21,TRUE,Analysis_set,FALSE
QC0133-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126451,QC0133-C,WSEA,84.4,TRUE,Analysis_set,FALSE
QC0134-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126416,QC0134-C,WSEA,88.74,TRUE,Analysis_set,FALSE
QC0135-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126548,QC0135-C,WSEA,89.5,TRUE,Analysis_set,FALSE
QC0136-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126514,QC0136-C,WSEA,90.24,TRUE,Analysis_set,FALSE
QC0137-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126476,QC0137-C,WSEA,90.27,TRUE,Analysis_set,FALSE
QC0138-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126428,QC0138-C,WSEA,90.06,TRUE,Analysis_set,FALSE
QC0139-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126429,QC0139-C,WSEA,90.24,TRUE,Analysis_set,FALSE
QC0140-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126477,QC0140-C,WSEA,90.3,TRUE,Analysis_set,FALSE
QC0141-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126535,QC0141-C,WSEA,90.63,TRUE,Analysis_set,FALSE
QC0142-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126536,QC0142-C,WSEA,89.8,TRUE,Analysis_set,FALSE
QC0143-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126524,QC0143-C,WSEA,89.9,TRUE,Analysis_set,FALSE
QC0144-C,1008-PF-SEA-RINGWALD,Kawthaung,Myanmar,9.997929,98.547649,2011,ERR126478,QC0144-C,WSEA,89.84,TRUE,Analysis_set,FALSE
